second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,3.3882461479746784,unknown,False,False,0,0,6,0
1,0,0,0,2.3092972645569816,unknown,False,False,2,0,6,0
2,1,0,1,1.7345073392881012,unknown,False,False,1,0,7,1
3,1,0,1,1.0785175720412863,unknown,False,False,2,0,7,0
4,1,0,1,0.6773095486336542,unknown,False,False,1,0,6,0
5,3,0,3,0.8165739690796648,unknown,False,False,1,0,6,0
6,2,0,2,1.480451944994301,unknown,False,False,1,0,9,0
7,1,0,1,1.1712072549049182,unknown,False,False,2,0,9,0
8,1,0,1,0.7162963556983885,unknown,False,False,0,0,10,0
9,0,0,0,1.7714001516038158,unknown,False,False,0,0,7,0
10,0,0,0,2.0779467730534895,unknown,False,False,0,0,8,0
11,0,0,0,0.9234873531172978,unknown,False,False,0,0,9,0
12,1,0,1,0.5559230278987605,unknown,False,False,1,0,7,0
13,2,0,2,1.20095027426085,unknown,False,False,1,0,9,1
14,2,0,2,2.1868536368065326,unknown,False,False,2,0,11,0
15,1,0,1,2.3491891557640128,unknown,False,False,3,0,8,0
16,2,0,2,1.2441903329950965,unknown,False,False,2,0,8,0
17,2,0,2,0.40468089382453776,unknown,False,False,0,0,8,0
18,1,0,1,0.32478577993747143,unknown,False,False,0,0,10,0
19,0,0,0,0.47973644510907143,unknown,False,False,0,0,8,0
20,0,0,0,0.3359813293107612,unknown,False,False,0,0,8,0
21,0,0,0,0.6258104131840087,unknown,False,False,0,0,7,0
22,0,0,0,0.3766418388088755,unknown,False,False,0,0,9,0
23,0,0,0,0.38892328685702116,unknown,False,False,0,0,9,0
24,0,0,0,0.6153815649661423,unknown,False,False,0,0,7,0
25,0,0,0,0.45122182132953426,unknown,False,False,0,0,8,0
26,0,0,0,0.7281137409899586,unknown,False,False,0,0,10,0
27,0,0,0,0.46489820274204496,unknown,False,False,0,0,9,0
28,0,0,0,0.22412018643370438,unknown,False,False,0,0,9,0
29,0,0,0,0.18711153557499227,unknown,False,False,0,0,8,0
30,0,0,0,0.23471069500775318,unknown,False,False,0,0,7,0
31,0,0,0,0.3528666575148279,unknown,False,False,0,0,8,0
32,0,0,0,0.4239045859601488,unknown,False,False,0,0,8,0
33,0,0,0,1.0816659654958543,unknown,False,False,0,0,8,0
34,0,0,0,1.0593289225423932,unknown,False,False,0,0,9,0
35,0,0,0,0.9467418587176489,unknown,False,False,0,0,9,0
36,0,0,0,2.1670049057744274,unknown,False,False,0,0,9,0
37,0,0,0,1.9220719656482994,unknown,False,False,0,0,6,0
38,0,0,0,0.8989433053710241,unknown,False,False,0,0,5,0
39,0,0,0,0.33632041719948075,unknown,False,False,1,0,4,0
40,0,0,0,0.22308360689227064,unknown,False,False,0,0,3,0
41,0,0,0,0.4212945508423999,unknown,False,False,0,0,6,0
42,0,0,0,0.4613316365469219,unknown,False,False,0,0,5,0
43,2,0,2,0.34179999824766033,unknown,False,False,1,0,7,0
44,2,0,2,0.7507244069741973,unknown,False,False,0,0,5,0
45,1,0,1,0.8933277570301478,unknown,False,False,0,0,3,0
46,1,0,1,0.6676186421841496,unknown,False,False,0,0,3,0
47,0,0,0,1.7469541627250855,unknown,False,False,0,0,7,1
48,0,0,0,3.414469610940319,unknown,False,False,0,0,8,0
49,0,0,0,2.963291492470364,unknown,False,False,0,0,9,0
50,0,0,0,1.1391653900784617,unknown,False,False,0,0,7,0
51,0,0,0,0.38171056857904573,unknown,False,False,0,0,8,0
